post_id,platform,post_type,post_date,day_of_week,posting_hour,caption_length,hashtags_count,likes,comments,shares,saves,engagement_rate
898,Facebook,Reel,28-07-2024,Sunday,22,98,3,953,128,380,586,2.147953830010493
899,Facebook,Reel,09-07-2024,Tuesday,10,92,18,2547,388,312,302,1.3934040047114251
900,Instagram,Carousel,03-08-2024,Saturday,21,21,3,448,317,292,221,2.8526785714285716
901,Facebook,Carousel,07-10-2024,Monday,15,251,10,2906,74,47,428,1.1889194769442533
902,Twitter,Carousel,12-07-2024,Friday,20,250,14,3943,742,137,142,1.2589398934821203
903,Instagram,Image,17-03-2024,Sunday,16,296,1,2714,96,421,397,1.3367722918201916
904,Twitter,Reel,14-08-2024,Wednesday,15,83,20,2322,666,92,170,1.3996554694229113
905,Instagram,Carousel,13-10-2024,Sunday,22,116,15,747,202,556,591,2.8058902275769744
906,Instagram,Image,14-09-2024,Saturday,12,145,18,202,128,546,185,5.252475247524752
907,Twitter,Reel,15-08-2024,Thursday,21,31,10,743,551,330,412,2.740242261103634
908,Facebook,Image,11-08-2024,Sunday,14,66,3,1528,429,26,541,1.6518324607329844
909,Instagram,Image,20-02-2024,Tuesday,8,98,9,4488,177,294,148,1.1379233511586453
910,Instagram,Carousel,27-07-2024,Saturday,7,172,12,1436,65,335,186,1.4080779944289694
911,Facebook,Image,20-02-2024,Tuesday,9,46,6,2671,150,424,332,1.3391988019468364
912,Twitter,Carousel,02-05-2024,Thursday,18,78,8,4940,605,244,505,1.274089068825911
913,Instagram,Image,01-02-2024,Thursday,6,228,20,2657,480,568,417,1.5513737297704178
914,Twitter,Reel,29-04-2024,Monday,13,84,9,202,280,569,601,8.178217821782178
915,Twitter,Reel,17-10-2024,Thursday,10,211,17,3382,461,87,652,1.3548196333530456
916,Facebook,Reel,27-03-2024,Wednesday,6,257,19,2058,555,435,569,1.7575315840621963
917,Facebook,Carousel,28-05-2024,Tuesday,14,214,11,1421,5,63,494,1.3954961294862773
918,Instagram,Carousel,18-04-2024,Thursday,23,55,9,4843,527,290,47,1.1784018170555441
919,Twitter,Carousel,15-02-2024,Thursday,14,241,6,3288,720,127,144,1.3013990267639903
920,Facebook,Carousel,15-09-2024,Sunday,20,159,7,2657,703,352,651,1.6420775310500564
921,Facebook,Reel,13-06-2024,Thursday,10,21,19,2848,220,472,614,1.458567415730337
922,Twitter,Carousel,31-08-2024,Saturday,21,221,17,85,14,179,424,8.258823529411766
923,Facebook,Carousel,11-02-2024,Sunday,9,200,12,685,556,33,688,2.8642335766423357
924,Facebook,Image,02-07-2024,Tuesday,12,247,0,3218,186,10,128,1.100683654443754
925,Twitter,Image,23-04-2024,Tuesday,12,66,19,212,781,289,697,9.334905660377359
926,Instagram,Image,04-06-2024,Tuesday,21,127,0,1861,244,507,372,1.6034390112842558
927,Twitter,Image,10-04-2024,Wednesday,11,119,18,3294,118,286,583,1.2996357012750455
928,Instagram,Image,16-10-2024,Wednesday,13,287,8,1487,71,133,67,1.1822461331540013
929,Facebook,Carousel,08-04-2024,Monday,23,252,0,239,714,547,630,8.912133891213388
930,Facebook,Reel,06-08-2024,Tuesday,22,258,15,474,335,444,417,3.523206751054852
931,Instagram,Image,04-07-2024,Thursday,19,292,14,4287,782,46,230,1.2467926288780034
932,Instagram,Carousel,10-06-2024,Monday,6,135,13,92,406,201,343,11.326086956521738
933,Facebook,Reel,08-02-2024,Thursday,9,34,15,2097,206,170,338,1.340486409155937
934,Instagram,Reel,09-08-2024,Friday,21,142,10,246,611,344,257,5.926829268292683
935,Twitter,Carousel,28-01-2024,Sunday,20,68,20,2782,537,244,75,1.3076923076923077
936,Instagram,Image,16-08-2024,Friday,16,53,4,4792,132,89,63,1.0592654424040067
937,Twitter,Image,01-02-2024,Thursday,8,72,1,3670,61,310,626,1.2716621253405995
938,Instagram,Carousel,13-10-2024,Sunday,19,139,19,477,306,392,412,3.3270440251572326
939,Twitter,Carousel,06-01-2024,Saturday,9,193,20,3764,398,477,439,1.349096705632306
940,Instagram,Reel,14-01-2024,Sunday,9,26,19,3769,534,338,602,1.3910851684797028
941,Twitter,Carousel,04-02-2024,Sunday,14,201,13,4906,203,588,130,1.1877293110476967
942,Instagram,Reel,03-09-2024,Tuesday,10,179,18,3692,195,250,141,1.158721560130011
943,Twitter,Carousel,11-08-2024,Sunday,10,95,15,4253,672,368,319,1.3195391488361157
944,Instagram,Carousel,07-06-2024,Friday,10,49,7,4992,356,300,378,1.2071314102564104
945,Instagram,Reel,16-09-2024,Monday,12,55,10,4633,60,434,353,1.1828189078350961
946,Twitter,Image,06-04-2024,Saturday,16,173,13,3947,716,480,615,1.4588294907524701
947,Facebook,Reel,17-06-2024,Monday,6,134,7,1379,112,467,44,1.4517766497461928
948,Twitter,Image,26-08-2024,Monday,12,224,5,1796,249,494,340,1.6030066815144766
949,Instagram,Carousel,04-01-2024,Thursday,9,92,9,3022,15,77,367,1.1518861681005956
950,Instagram,Reel,13-08-2024,Tuesday,12,165,5,1642,651,370,45,1.6492082825822167
951,Twitter,Reel,22-04-2024,Monday,11,120,0,2196,741,180,348,1.5778688524590163
952,Instagram,Image,31-03-2024,Sunday,9,193,6,2194,108,23,694,1.3760255241567914
953,Twitter,Reel,05-06-2024,Wednesday,22,242,2,3787,250,380,382,1.2672299973593875
954,Twitter,Image,01-03-2024,Friday,17,182,19,1233,138,196,197,1.4306569343065694
955,Facebook,Reel,07-08-2024,Wednesday,16,146,1,2053,52,195,549,1.3877252800779347
956,Instagram,Carousel,23-05-2024,Thursday,8,260,19,1085,525,600,501,2.498617511520737
957,Twitter,Image,03-02-2024,Saturday,21,285,14,1421,525,399,661,2.115411681914145
958,Twitter,Image,01-04-2024,Monday,21,262,8,2686,734,384,539,1.6169024571854058
959,Instagram,Reel,24-10-2024,Thursday,13,123,14,3334,658,599,666,1.5767846430713857
960,Facebook,Carousel,30-04-2024,Tuesday,11,211,8,3293,228,315,436,1.2972972972972974
961,Facebook,Carousel,08-10-2024,Tuesday,17,137,18,744,142,88,303,1.7163978494623655
962,Facebook,Image,22-01-2024,Monday,19,229,11,3861,529,346,437,1.3398083398083398
963,Instagram,Image,11-09-2024,Wednesday,13,155,20,2647,284,393,26,1.2655836796373252
964,Twitter,Carousel,08-02-2024,Thursday,8,161,7,2991,89,303,514,1.3029087261785357
965,Twitter,Reel,20-02-2024,Tuesday,16,120,10,1021,78,370,40,1.4779627815866798
966,Twitter,Carousel,08-05-2024,Wednesday,10,298,8,2529,768,283,196,1.4930802688809806
967,Facebook,Carousel,05-01-2024,Friday,6,261,20,2503,293,356,414,1.424690371554135
968,Twitter,Carousel,19-09-2024,Thursday,12,262,7,1272,412,235,233,1.6918238993710693
969,Facebook,Reel,21-09-2024,Saturday,16,116,13,4858,570,481,473,1.3137093454096336
970,Instagram,Image,01-08-2024,Thursday,10,85,9,1766,454,462,572,1.842582106455266
971,Instagram,Image,05-01-2024,Friday,19,226,17,4144,679,365,348,1.335907335907336
972,Instagram,Reel,02-06-2024,Sunday,10,189,18,2721,606,25,582,1.4457919882396177
973,Instagram,Carousel,20-10-2024,Sunday,18,116,15,3252,395,211,401,1.3096555965559655
974,Facebook,Reel,25-02-2024,Sunday,11,73,17,2743,588,464,655,1.6223113379511485
975,Instagram,Reel,31-03-2024,Sunday,8,217,9,312,710,502,28,4.9743589743589745
976,Facebook,Reel,15-04-2024,Monday,17,285,0,1959,303,538,72,1.466054109239408
977,Instagram,Reel,28-03-2024,Thursday,23,234,15,2726,425,402,161,1.3624358033749082
978,Facebook,Image,05-02-2024,Monday,21,101,19,3236,216,135,211,1.1736711990111248
979,Twitter,Carousel,21-10-2024,Monday,20,161,6,2592,606,209,515,1.5131172839506173
980,Twitter,Reel,04-01-2024,Thursday,22,188,18,1218,461,67,409,1.7692939244663382
981,Twitter,Reel,08-09-2024,Sunday,15,253,11,3819,478,591,41,1.2906520031421838
982,Instagram,Reel,01-06-2024,Saturday,19,254,12,3253,632,181,426,1.3808791884414386
983,Instagram,Reel,03-04-2024,Wednesday,14,295,9,4708,102,404,45,1.117034834324554
984,Instagram,Image,04-02-2024,Sunday,8,73,16,1829,510,423,567,1.8201202843083653
985,Instagram,Carousel,15-06-2024,Saturday,7,256,0,3409,466,170,259,1.2625403344089177
986,Instagram,Image,07-02-2024,Wednesday,7,25,8,3833,395,353,409,1.301852334985651
987,Facebook,Reel,28-02-2024,Wednesday,8,300,7,1168,339,477,497,2.1241438356164384
988,Instagram,Reel,12-08-2024,Monday,9,110,9,1198,487,287,166,1.7846410684474123
989,Instagram,Carousel,04-03-2024,Monday,6,159,4,4429,764,402,173,1.302325581395349
990,Twitter,Carousel,13-08-2024,Tuesday,12,246,1,2983,187,223,36,1.1495139121689575
991,Instagram,Carousel,24-09-2024,Tuesday,6,44,12,892,404,317,455,2.318385650224215
992,Instagram,Reel,13-04-2024,Saturday,19,34,0,2095,388,246,205,1.4004773269689736
993,Instagram,Carousel,21-06-2024,Friday,11,105,1,1624,701,66,226,1.6114532019704433
994,Twitter,Carousel,31-07-2024,Wednesday,12,126,17,4248,115,336,331,1.1840866290018832
995,Instagram,Image,21-07-2024,Sunday,16,108,0,3555,128,239,219,1.1648382559774966
996,Facebook,Reel,24-07-2024,Wednesday,8,162,20,2640,17,400,218,1.240530303030303
997,Facebook,Carousel,07-07-2024,Sunday,21,72,17,409,73,225,421,2.7579462102689485
998,Facebook,Carousel,18-10-2024,Friday,18,88,10,1454,262,99,615,1.6712517193947731
999,Facebook,Reel,30-03-2024,Saturday,20,215,16,2654,687,495,70,1.4717407686510926
1000,Instagram,Carousel,29-04-2024,Monday,9,178,7,4174,606,15,239,1.2060373742213704
1001,Instagram,Image,07-08-2024,Wednesday,21,171,6,2045,639,83,62,1.3833740831295844
1002,Twitter,Carousel,18-03-2024,Monday,20,188,4,3128,214,40,244,1.1592071611253196
1003,Facebook,Carousel,22-05-2024,Wednesday,15,32,7,2651,664,42,534,1.4677480196152395
1004,Instagram,Carousel,18-06-2024,Tuesday,13,133,19,2857,253,212,553,1.3563178158907945
1005,Twitter,Reel,14-07-2024,Sunday,8,271,2,4321,334,189,453,1.2258736403610275
1006,Instagram,Reel,08-04-2024,Monday,11,124,7,476,654,146,210,3.1218487394957983
1007,Instagram,Carousel,16-09-2024,Monday,12,145,13,690,441,480,319,2.7971014492753623
1008,Facebook,Carousel,31-03-2024,Sunday,12,159,15,2089,315,294,591,1.5744375299186213
1009,Facebook,Image,10-02-2024,Saturday,19,278,19,2995,412,388,172,1.3245409015025043
1010,Facebook,Reel,09-08-2024,Friday,15,295,4,1326,498,22,391,1.687028657616893
1011,Facebook,Image,10-10-2024,Thursday,15,212,17,1489,268,391,475,1.7615849563465413
1012,Instagram,Reel,03-09-2024,Tuesday,12,22,0,639,346,141,481,2.514866979655712
1013,Facebook,Carousel,13-09-2024,Friday,17,216,15,3115,508,416,426,1.43338683788122
1014,Instagram,Image,06-06-2024,Thursday,11,119,13,4869,77,420,40,1.1102895871842267
1015,Twitter,Image,10-05-2024,Friday,7,217,13,2905,526,502,651,1.5779690189328743
1016,Twitter,Carousel,06-05-2024,Monday,6,95,8,2035,494,37,371,1.4432432432432432
1017,Twitter,Carousel,21-08-2024,Wednesday,11,26,3,1257,265,255,617,1.9045346062052506
1018,Instagram,Image,17-02-2024,Saturday,11,238,8,3198,412,84,531,1.3211382113821137
1019,Facebook,Carousel,03-06-2024,Monday,19,65,3,4151,550,393,601,1.3719585642013972
1020,Twitter,Image,20-10-2024,Sunday,15,23,5,2871,151,277,215,1.2239637756879136
1021,Twitter,Image,08-09-2024,Sunday,15,240,5,62,104,73,428,10.758064516129032
1022,Facebook,Reel,31-03-2024,Sunday,22,76,14,3119,195,139,203,1.17217056748958
1023,Twitter,Reel,17-10-2024,Thursday,12,152,13,1791,195,207,61,1.2585147962032384
1024,Facebook,Reel,13-08-2024,Tuesday,18,83,8,944,656,172,82,1.9639830508474576
1025,Facebook,Carousel,02-02-2024,Friday,9,24,1,2852,35,242,490,1.2689340813464236
1026,Instagram,Reel,16-05-2024,Thursday,22,23,12,109,686,598,43,13.174311926605505
1027,Twitter,Image,23-09-2024,Monday,16,209,10,2227,502,486,346,1.5990121239335429
1028,Twitter,Reel,10-06-2024,Monday,17,189,3,2012,374,410,388,1.5825049701789264
1029,Instagram,Carousel,02-01-2024,Tuesday,9,291,8,3793,720,413,143,1.3364091747956763
1030,Facebook,Carousel,07-05-2024,Tuesday,12,21,20,3068,467,488,528,1.4833767926988266
1031,Twitter,Image,13-06-2024,Thursday,20,139,19,186,653,370,47,6.752688172043011
1032,Facebook,Image,05-09-2024,Thursday,9,217,9,3328,761,85,357,1.3614783653846154
1033,Instagram,Reel,09-04-2024,Tuesday,21,64,9,1222,537,587,517,2.3428805237315875
1034,Facebook,Carousel,07-10-2024,Monday,23,143,7,3874,177,458,119,1.1946308724832215
1035,Facebook,Carousel,18-04-2024,Thursday,6,102,10,1446,776,93,109,1.6763485477178424
1036,Facebook,Carousel,15-07-2024,Monday,9,89,17,2346,230,265,682,1.5017050298380221
1037,Twitter,Carousel,08-09-2024,Sunday,8,195,12,790,713,342,230,2.6265822784810124
1038,Facebook,Reel,14-07-2024,Sunday,15,64,3,4653,452,240,229,1.1979368149580916
1039,Twitter,Image,15-02-2024,Thursday,10,180,12,2837,763,194,119,1.3792738808600635
1040,Twitter,Reel,22-10-2024,Tuesday,18,236,10,63,323,65,605,16.761904761904763
1041,Facebook,Reel,05-07-2024,Friday,23,255,10,1084,537,229,110,1.8081180811808117
1042,Facebook,Reel,15-03-2024,Friday,15,94,1,2481,229,513,697,1.5800080612656187
1043,Twitter,Carousel,12-06-2024,Wednesday,21,130,15,2580,519,128,281,1.3596899224806203
1044,Twitter,Reel,29-05-2024,Wednesday,13,46,5,3135,65,343,157,1.1802232854864434
1045,Twitter,Image,06-09-2024,Friday,16,236,15,3259,311,165,23,1.1531144522859773
1046,Twitter,Image,27-06-2024,Thursday,15,119,17,3256,405,75,541,1.3135749385749387
1047,Instagram,Carousel,20-07-2024,Saturday,15,254,20,847,139,333,595,2.25974025974026
1048,Facebook,Reel,24-03-2024,Sunday,12,131,6,4778,145,454,495,1.2289660946002512
1049,Twitter,Reel,05-01-2024,Friday,18,238,5,3017,748,591,105,1.478621146834604
1050,Instagram,Reel,29-01-2024,Monday,22,193,18,836,369,487,184,2.2440191387559807
1051,Instagram,Reel,10-08-2024,Saturday,13,223,15,1267,647,415,251,2.0363062352012626
1052,Twitter,Reel,03-06-2024,Monday,20,215,8,4933,181,386,687,1.2542063652949524
1053,Instagram,Reel,15-08-2024,Thursday,21,280,7,3059,16,124,120,1.084995096436744
1054,Facebook,Carousel,12-01-2024,Friday,9,112,12,4857,591,588,492,1.3440395305744286
1055,Instagram,Image,04-09-2024,Wednesday,8,295,5,3602,310,587,129,1.2848417545807884
1056,Twitter,Image,26-07-2024,Friday,8,285,18,211,408,571,550,8.246445497630331
1057,Instagram,Reel,02-10-2024,Wednesday,11,22,17,1066,776,214,675,2.5619136960600377
1058,Twitter,Reel,16-08-2024,Friday,11,64,17,2624,130,42,132,1.1158536585365855
1059,Facebook,Image,11-05-2024,Saturday,23,107,13,336,91,129,519,3.199404761904762
1060,Facebook,Carousel,01-01-2024,Monday,23,247,4,2084,312,49,532,1.4285028790786949
1061,Facebook,Carousel,22-10-2024,Tuesday,23,281,6,4067,716,322,536,1.387017457585444
1062,Instagram,Image,20-02-2024,Tuesday,12,88,19,416,247,39,193,2.1514423076923075
1063,Instagram,Carousel,09-10-2024,Wednesday,19,58,17,1819,610,369,285,1.6948873007146783
1064,Facebook,Reel,10-05-2024,Friday,14,237,4,2185,395,169,410,1.445766590389016
1065,Twitter,Carousel,01-10-2024,Tuesday,12,210,18,1719,77,277,649,1.58347876672484
1066,Facebook,Image,18-09-2024,Wednesday,6,146,2,1393,434,159,324,1.6582914572864322
1067,Facebook,Reel,18-05-2024,Saturday,16,65,11,1070,549,114,562,2.1448598130841123
1068,Instagram,Reel,19-06-2024,Wednesday,18,133,12,2288,154,233,281,1.2919580419580419
1069,Twitter,Image,23-02-2024,Friday,9,290,11,1061,184,541,314,1.9792648444863337
1070,Instagram,Reel,19-10-2024,Saturday,11,182,12,2360,569,279,623,1.6233050847457626
1071,Twitter,Image,02-04-2024,Tuesday,21,85,8,2877,764,546,565,1.6517205422314911
1072,Instagram,Reel,05-01-2024,Friday,18,156,1,4257,735,161,674,1.3688043222926944
1073,Instagram,Image,08-07-2024,Monday,17,259,16,2090,699,430,469,1.7645933014354067
1074,Facebook,Carousel,26-05-2024,Sunday,8,176,13,2309,443,535,235,1.5253356431355565
1075,Twitter,Reel,09-06-2024,Sunday,8,104,18,788,654,83,79,2.035532994923858
1076,Facebook,Reel,30-01-2024,Tuesday,19,280,4,742,766,294,568,3.1940700808625335
1077,Facebook,Reel,02-09-2024,Monday,12,23,13,4128,532,547,128,1.292393410852713
1078,Instagram,Carousel,30-09-2024,Monday,20,106,16,2876,255,542,624,1.4940890125173854
1079,Twitter,Image,25-04-2024,Thursday,7,236,15,1482,81,377,137,1.401484480431849
1080,Twitter,Reel,13-07-2024,Saturday,23,80,9,1446,387,117,347,1.5885200553250345
1081,Instagram,Carousel,02-06-2024,Sunday,18,131,9,4007,305,273,219,1.198901921637135
1082,Facebook,Reel,20-09-2024,Friday,20,188,9,340,479,501,59,4.055882352941176
1083,Facebook,Image,30-06-2024,Sunday,6,71,13,927,10,360,191,1.6051779935275081
1084,Instagram,Image,08-09-2024,Sunday,9,269,0,1668,91,543,527,1.6960431654676258
1085,Facebook,Image,20-03-2024,Wednesday,17,239,5,2099,236,483,405,1.535493091948547
1086,Facebook,Reel,01-10-2024,Tuesday,10,201,13,2257,116,451,673,1.5494018608772706
1087,Instagram,Image,03-01-2024,Wednesday,7,88,12,2992,731,205,114,1.3509358288770053
1088,Instagram,Image,03-08-2024,Saturday,14,80,13,2763,37,166,683,1.3206659428157799
1089,Facebook,Carousel,07-09-2024,Saturday,18,87,3,4556,512,132,333,1.2144424934152767
1090,Twitter,Reel,25-02-2024,Sunday,13,46,10,223,134,161,353,3.905829596412556
1091,Facebook,Image,07-08-2024,Wednesday,15,268,2,4941,760,10,445,1.2459016393442623
1092,Instagram,Reel,07-08-2024,Wednesday,14,78,8,2079,637,158,524,1.6344396344396344
1093,Twitter,Carousel,06-05-2024,Monday,22,112,6,3565,208,487,106,1.2246844319775596
1094,Instagram,Image,17-03-2024,Sunday,12,94,13,1929,128,137,411,1.3504406428201141
1095,Facebook,Carousel,10-01-2024,Wednesday,15,138,7,1685,98,54,390,1.3216617210682493
1096,Facebook,Carousel,21-06-2024,Friday,7,175,3,3540,495,64,523,1.3056497175141244
1097,Instagram,Image,17-05-2024,Friday,7,113,1,3028,292,361,429,1.3573315719947159
1098,Facebook,Image,01-01-2024,Monday,14,71,13,477,681,331,218,3.5786163522012577
1099,Facebook,Reel,04-04-2024,Thursday,9,26,17,2116,508,374,343,1.5789224952741021
1100,Twitter,Carousel,07-03-2024,Thursday,17,141,20,2763,374,372,604,1.488599348534202
1101,Instagram,Reel,21-05-2024,Tuesday,9,41,18,1770,603,395,90,1.614689265536723
1102,Instagram,Carousel,07-04-2024,Sunday,16,174,15,1630,726,458,102,1.788957055214724
1103,Instagram,Reel,13-04-2024,Saturday,19,149,17,4420,743,159,45,1.2142533936651583
1104,Instagram,Image,26-06-2024,Wednesday,19,288,16,3048,464,122,447,1.3389107611548556
1105,Facebook,Reel,12-01-2024,Friday,7,117,12,1417,618,282,133,1.7290049400141143
1106,Facebook,Carousel,10-09-2024,Tuesday,18,219,12,4411,530,78,170,1.1763772387213784
1107,Twitter,Reel,19-05-2024,Sunday,6,282,14,1745,193,5,164,1.2074498567335243
1108,Facebook,Carousel,14-09-2024,Saturday,14,80,5,4351,270,312,226,1.1857044357618938
1109,Instagram,Carousel,24-04-2024,Wednesday,10,162,4,423,551,245,299,3.5886524822695036
1110,Twitter,Reel,18-05-2024,Saturday,6,197,20,472,662,256,216,3.402542372881356
1111,Twitter,Reel,07-07-2024,Sunday,19,170,10,2708,90,564,271,1.3415805022156573
1112,Instagram,Image,30-01-2024,Tuesday,6,295,18,135,369,226,287,7.533333333333333
1113,Twitter,Carousel,24-02-2024,Saturday,23,125,14,3179,674,265,642,1.4973262032085561
1114,Twitter,Image,22-04-2024,Monday,10,248,7,2706,280,210,596,1.401330376940133
1115,Facebook,Reel,10-08-2024,Saturday,20,114,5,3069,156,492,96,1.2424242424242424
1116,Facebook,Reel,06-04-2024,Saturday,15,103,5,4716,507,186,664,1.28774385072095
1117,Facebook,Reel,20-07-2024,Saturday,20,226,3,1588,76,148,74,1.1876574307304786
1118,Instagram,Image,26-09-2024,Thursday,18,30,3,1174,749,14,618,2.176320272572402
1119,Facebook,Reel,07-01-2024,Sunday,6,24,3,408,140,256,86,2.1813725490196076
1120,Instagram,Image,04-10-2024,Friday,20,103,9,2822,729,89,208,1.3635719347980155
1121,Twitter,Carousel,18-06-2024,Tuesday,14,298,3,3973,163,251,58,1.1188019129121571
1122,Instagram,Carousel,11-01-2024,Thursday,19,92,0,414,110,559,304,3.3502415458937196
1123,Instagram,Image,24-04-2024,Wednesday,15,135,12,246,237,439,395,5.353658536585366
1124,Instagram,Image,27-02-2024,Tuesday,17,59,19,4078,178,114,230,1.1280039234919077
1125,Twitter,Reel,19-06-2024,Wednesday,11,239,16,1019,374,88,45,1.4975466143277723
1126,Twitter,Carousel,20-06-2024,Thursday,15,166,11,4962,190,437,154,1.1573962112051592
1127,Twitter,Reel,23-02-2024,Friday,6,96,20,2270,516,379,272,1.5140969162995594
1128,Twitter,Image,16-03-2024,Saturday,8,77,18,2673,156,401,458,1.3797231575009352
1129,Instagram,Reel,06-08-2024,Tuesday,18,200,10,2331,153,94,331,1.2479622479622479
1130,Twitter,Image,10-09-2024,Tuesday,10,145,12,3522,497,425,617,1.4369676320272573
1131,Facebook,Carousel,02-08-2024,Friday,23,137,12,4550,514,553,547,1.3547252747252747
1132,Twitter,Carousel,12-02-2024,Monday,13,64,7,4809,737,433,540,1.3555832813474735
1133,Twitter,Image,04-07-2024,Thursday,10,76,1,73,213,19,372,9.273972602739725
1134,Instagram,Carousel,27-06-2024,Thursday,19,144,6,3006,147,303,472,1.306719893546241
1135,Twitter,Carousel,24-04-2024,Wednesday,10,213,0,507,769,143,121,3.037475345167653
1136,Twitter,Reel,05-08-2024,Monday,21,100,0,3094,60,110,679,1.2744020685197155
1137,Instagram,Reel,16-03-2024,Saturday,19,96,5,3042,149,82,251,1.15844838921762
1138,Facebook,Image,28-08-2024,Wednesday,16,247,20,1197,771,542,307,2.3533834586466167
1139,Twitter,Reel,07-01-2024,Sunday,11,277,5,2399,118,161,62,1.1421425593997498
1140,Twitter,Image,06-01-2024,Saturday,22,176,7,3297,438,467,568,1.4467697907188353
1141,Facebook,Reel,04-08-2024,Sunday,12,225,19,1334,283,96,535,1.6851574212893554
1142,Twitter,Reel,29-01-2024,Monday,20,264,10,1843,406,190,573,1.6342919153553987
1143,Twitter,Image,26-07-2024,Friday,12,158,3,3166,173,57,381,1.1929879974731523
1144,Instagram,Image,23-02-2024,Friday,11,297,3,687,376,345,29,2.091703056768559
1145,Instagram,Carousel,03-02-2024,Saturday,12,36,7,1785,616,13,317,1.529971988795518
1146,Twitter,Image,17-05-2024,Friday,7,44,10,746,588,580,46,2.6273458445040214
1147,Facebook,Carousel,17-02-2024,Saturday,12,181,12,2578,13,367,290,1.2598913886733902
1148,Facebook,Carousel,01-07-2024,Monday,22,71,16,1111,724,101,340,2.0486048604860487
1149,Twitter,Reel,17-03-2024,Sunday,15,102,4,244,606,393,489,7.098360655737705
1150,Instagram,Carousel,25-08-2024,Sunday,10,102,16,695,645,97,238,2.4100719424460433
1151,Instagram,Image,21-09-2024,Saturday,15,204,19,4336,792,351,459,1.3694649446494465
1152,Instagram,Carousel,08-08-2024,Thursday,8,98,18,377,734,398,245,4.652519893899204
1153,Twitter,Reel,11-09-2024,Wednesday,21,68,14,847,20,148,317,1.5726092089728454
1154,Facebook,Carousel,09-06-2024,Sunday,17,200,2,1440,307,167,70,1.3777777777777778
1155,Facebook,Image,06-02-2024,Tuesday,20,91,3,1517,732,473,265,1.969017798286091
1156,Facebook,Image,18-10-2024,Friday,10,245,11,4049,45,374,294,1.1760928624351692
1157,Facebook,Carousel,19-09-2024,Thursday,20,154,1,2619,387,87,699,1.447880870561283
1158,Instagram,Reel,30-01-2024,Tuesday,15,212,5,2055,721,576,9,1.6355231143552311
1159,Facebook,Carousel,18-10-2024,Friday,8,198,14,3320,79,230,398,1.2129518072289156
1160,Instagram,Carousel,27-08-2024,Tuesday,9,223,13,4433,481,113,88,1.1538461538461537
1161,Facebook,Carousel,12-04-2024,Friday,21,128,15,3339,341,68,325,1.2198262952979935
1162,Instagram,Image,28-02-2024,Wednesday,10,129,10,2330,470,41,559,1.4592274678111588
1163,Facebook,Image,17-10-2024,Thursday,21,129,1,306,620,391,64,4.5130718954248366
1164,Facebook,Carousel,18-04-2024,Thursday,11,62,4,237,781,435,277,7.29957805907173
1165,Twitter,Image,05-02-2024,Monday,19,288,6,2293,419,85,306,1.3532490187527257
1166,Facebook,Image,12-05-2024,Sunday,11,121,11,1557,60,96,439,1.382145150931278
1167,Twitter,Image,02-08-2024,Friday,17,219,0,3995,491,550,165,1.3018773466833542
1168,Twitter,Carousel,14-10-2024,Monday,10,185,10,4941,208,81,684,1.19692369965594
1169,Facebook,Reel,08-01-2024,Monday,19,154,16,1282,474,153,512,1.888455538221529
1170,Twitter,Reel,02-01-2024,Tuesday,7,131,6,3740,133,462,655,1.3342245989304813
1171,Facebook,Reel,03-08-2024,Saturday,17,127,6,4523,797,172,616,1.3504311297811187
1172,Facebook,Image,22-10-2024,Tuesday,22,83,15,167,384,374,17,5.640718562874252
1173,Twitter,Image,21-08-2024,Wednesday,22,191,3,3441,425,362,361,1.3336239465271724
1174,Twitter,Carousel,31-03-2024,Sunday,11,297,13,3808,443,384,182,1.264968487394958
1175,Facebook,Carousel,14-07-2024,Sunday,9,64,3,2384,680,449,650,1.746224832214765
1176,Facebook,Carousel,15-02-2024,Thursday,23,71,20,184,636,423,107,7.336956521739131
1177,Facebook,Image,15-08-2024,Thursday,12,134,14,4173,600,35,684,1.3160795590702132
1178,Instagram,Image,09-10-2024,Wednesday,20,231,20,3171,122,202,481,1.2538631346578366
1179,Facebook,Image,21-07-2024,Sunday,14,177,13,112,388,231,520,11.169642857142858
1180,Instagram,Reel,03-05-2024,Friday,17,285,19,84,429,35,16,6.714285714285714
1181,Instagram,Carousel,11-06-2024,Tuesday,18,118,19,2795,179,587,441,1.4318425760286226
1182,Twitter,Image,20-07-2024,Saturday,11,226,10,472,596,441,132,3.4766949152542375
1183,Twitter,Reel,21-09-2024,Saturday,22,80,20,1347,452,238,102,1.5879732739420935
1184,Instagram,Image,22-10-2024,Tuesday,12,67,2,3261,785,268,567,1.4967801287948481
1185,Twitter,Carousel,14-01-2024,Sunday,23,60,18,3633,16,158,29,1.0558766859344895
1186,Twitter,Carousel,14-07-2024,Sunday,17,115,7,257,765,135,465,6.311284046692607
1187,Twitter,Image,23-04-2024,Tuesday,14,46,8,2482,203,550,252,1.4049153908138599
1188,Twitter,Reel,12-02-2024,Monday,9,255,19,1227,647,25,654,2.0806845965770173
1189,Instagram,Reel,03-03-2024,Sunday,8,273,11,927,150,291,269,1.7659115426105718
1190,Facebook,Reel,16-04-2024,Tuesday,21,59,6,3251,108,504,23,1.195324515533682
1191,Instagram,Image,02-08-2024,Friday,6,111,18,3124,326,463,165,1.3053777208706787
1192,Twitter,Carousel,17-01-2024,Wednesday,23,22,5,1010,356,357,496,2.197029702970297
